Episode,Reward,Critic Loss,Actor Loss
1493,-30.08856169,5421.560547,-74.22904205
1493,676.3160725,20332.16602,-90.18800354
1493,1214.636768,628.7015991,-77.03366089
1494,-30.08087254,7548.82666,-80.15019989
1494,-23.05196787,8336.645508,-77.47626495
1495,-30.20407414,15633.45703,-85.39216614
1497,-30.22637464,9267.987305,-90.44827271
1497,677.8746904,11883.23535,-80.72145844
1498,-30.08090836,7814.153809,-96.31613159
1499,-30.22805608,4627.935059,-83.86589813
1500,-30.13050384,12995.66406,-89.71965027
1500,-21.3580648,1693.548462,-76.49774933
